"","roi.1","roi.2","roi.3","roi.4","roi.5","roi.6","roi.7","roi.8","roi.9","roi.10","roi.11","roi.12","roi.13","roi.14","roi.15","roi.16","roi.17","roi.18","roi.19","roi.20","roi.21","roi.22","roi.23","roi.24","roi.25","roi.26","roi.27","roi.28","roi.29","roi.30","roi.31","roi.32","roi.33","roi.34","roi.35","roi.36","roi.37","roi.38","roi.39","roi.40","roi.41","roi.42","roi.43","roi.44","roi.45","roi.46","roi.47","roi.48","roi.49","roi.50","roi.51","roi.52","roi.53","roi.54","roi.55","roi.56","roi.57","roi.58","roi.59","roi.60","roi.61","roi.62","roi.63","roi.64","roi.65","roi.66","roi.67","roi.68","roi.69","roi.70","roi.71","roi.72","roi.73","roi.74","roi.75","roi.76","roi.77","roi.78","roi.79","roi.80","roi.81","roi.82","roi.83","roi.84","roi.85","roi.86","roi.87","roi.88","roi.89","roi.90","roi.91","roi.92","roi.93","roi.94","roi.95","roi.96"
"roi.83",0.162497339697243,0.226790470450626,0.262641388966841,0.157460349317554,NA,0.106574400420792,0.303969908850018,0.596855179948623,0.292860390846898,0.112918604764535,0.416221238275571,0.170361852740871,0.114268999086891,0.438250022904798,0.268700341129839,0.373776126699418,0.134742535367989,NA,NA,NA,0.157770708361642,0.142823644755464,NA,0.251491289641255,0.386914348069009,0.17057462749374,0.194532550830252,0.102974736357204,0.208117781226817,0.48165772873789,0.416771948795003,0.131919312421777,0.258967328358501,0.59103206113978,0.832573096543037,0.413403082194245,0.472375592632072,0.68143743403385,0.367706675917772,0.127935575013611,NA,0.325449979133829,0.195526990180309,0.171118637284693,0.246265751749876,0.32508812188281,0.267697114130189,0.195767586470449,0.250645658221071,0.240034959144889,0.219580467201372,0.130918559724348,0.124760159871374,0.163471970642621,0.248967159266122,0.673536044133588,0.302428128423359,0.0782246831827711,0.383212600262699,NA,0.142516893846116,0.366978302142708,0.26387377030779,0.247718155773413,0.218171663799942,0.118880784627608,0.071427212604065,NA,0.151072960478968,0.244900162199361,0.131314040305637,0.42512538271517,0.376233370742151,0.208400274247892,0.400267066263703,0.160836772125695,0.188751986455003,0.473652871296535,0.393920385338563,0.200010175675937,0.322845732445888,0.702787500431898,NA,0.540638283460276,0.612135222023454,0.726320219671681,0.410538231566042,0.158882497683543,-0.126853164228144,0.225508386390837,0.146265976207396,0.452848569798734,0.23656252160813,0.362827394795882,0.411091095585494,0.148147254338729
"roi.84",0.33628280907743,0.311837894027064,0.423696458643716,0.313615585151572,0.159298097119756,0.219923829486289,0.499204542670794,0.517841427069609,0.375169562410472,0.324796824439907,0.402437648059162,0.363454572318752,0.408348116430026,0.301379786793351,0.251702524818913,0.380051367054088,0.382363879807654,0.424402696917418,0.159259263615192,0.26775288094335,0.313550602245372,0.643217959472801,0.574628602535903,1.17696185864589,0.252905048472556,0.340873410598016,NA,0.331378293126547,0.486441589905974,0.52629112932278,0.489399220079992,0.766897597085111,0.352039424960255,0.374377332126718,0.631059709079407,1.45554729812258,0.310612361577573,0.477373482630431,0.672384090919344,0.87008075400439,0.115509200334945,0.403254632733741,0.286601732956664,0.404031223753506,0.227876531258839,0.416771429159074,0.925405904741187,0.758345364873373,0.337361993306431,0.261896043131362,0.368036109964985,0.210707467697327,0.17158520729376,0.139862196536836,0.488138804504522,0.408062970668168,0.336767384279492,0.179362006416043,0.276514590077339,0.219756681711887,0.295539644749043,0.233639544883859,0.170613213554409,0.216902314181218,0.398904538924478,0.409981777234818,0.1876314942935,0.266952460802021,0.274564432678117,0.461374282636176,0.601830903037427,1.21376200260482,0.197352990854582,0.367865377395779,0.195832949305105,0.331727715935449,0.428620804422538,0.48019335846885,0.456611643742087,0.69479946902857,0.280987408323423,0.266578889644258,0.540638283460276,NA,0.253071554083943,0.412363376673073,0.737082018196873,0.926022631341026,NA,0.345251616238147,0.352066693987863,0.383181665609236,0.256528320515216,0.380101729581744,0.739280842701529,0.737981025274844
"roi.85",0.34291957163844,0.353186246143277,0.325608935826426,0.290335954440203,0.270773385863392,0.253364294719954,0.197708249527109,0.597508392866164,NA,NA,0.294909253433864,NA,0.0939311261093127,0.790491618389285,0.572563023559383,0.240998828398049,NA,-0.180114410678912,0.170726595984643,0.175253729989048,0.165486512161633,NA,NA,0.17743592091722,0.0986133172138218,0.070651816913959,0.0777320398227638,0.125270505772182,0.221011609989092,0.3471735067484,0.152030783373925,NA,0.266657898763574,0.844078519639941,0.221833287853391,0.14137998696081,0.9602618484942,0.842775535245071,0.281327979869175,0.116683877039168,0.159731216379026,0.425551519102344,0.357952492960995,0.0940267461425112,0.27713080081379,0.295772670559808,0.145659677135364,0.134648883505375,0.250349697911711,0.46674104038888,0.151347599412774,0.133652962575597,NA,0.195804118977246,0.119252571242803,0.629098248650272,0.15478206509574,NA,0.206431401498061,-0.0859351542277394,NA,0.782703754739373,0.352338208782938,0.200617398419066,0.0799967839125055,NA,0.226311100174298,0.136382270762424,NA,NA,NA,0.350140707557063,0.088786350000036,0.103811451410945,0.214531397167034,NA,0.239655254862018,0.26898481206902,0.110968873389333,NA,0.278497070169455,0.58655894396555,0.612135222023454,0.253071554083943,NA,0.772334404421054,0.217784409658156,NA,0.130926336397606,0.451300079736446,0.326938551791228,0.145082236170035,0.361928092974379,0.327555396890769,0.269392083662204,0.0765316684777567
"roi.86",0.247899330059224,0.18461351372273,0.281570123766173,0.220745518015666,0.137346045343116,0.238791843891117,0.358821567543772,0.555477485771896,0.319526454508252,0.202706521989089,0.43591853380841,0.231474710102014,0.217460326537181,0.727147138544192,0.586775717470812,0.438197597658354,0.177888053380655,NA,NA,NA,0.187272606559897,0.170648102409274,0.184585100095261,0.233341321832026,0.259499565707862,0.110391423901702,0.179657097034308,0.103002620116568,0.182767145067446,0.465251382228228,0.401570823302184,0.176006140364604,0.189655524188841,0.956515192481245,0.429499776832419,0.358228972545034,0.778678764762654,0.9430983128451,0.474992736109054,0.339908374334233,NA,0.353960632396324,0.361486327436007,0.12082144784055,0.204295134658092,0.296492252407417,0.263948636692207,0.266841809376701,0.251103185129917,0.227807847948275,0.258049737484111,0.155235162144712,0.246073165462089,0.28002150134713,0.323617214380224,0.646242064795013,0.305318654194473,0.254739174481298,0.477022499595361,0.0870488158936053,0.287825076205174,0.667702449306662,0.411410912892338,0.340740620531654,0.291237549029194,0.178103822856852,0.117245385955721,0.110880153161399,0.2106368735812,0.268371522401563,0.33468344234953,0.369792382139953,0.29839702324307,0.159691985469229,0.229654350529389,NA,0.207173284016235,0.443149553888399,0.368411067012727,0.23169766756609,0.282197428224618,0.37114945448271,0.726320219671681,0.412363376673073,0.772334404421054,NA,0.604414330334564,0.280339570785611,NA,0.367484178903884,0.299078974553035,0.160111147262026,0.223631808400199,0.302947063675004,0.440174921436972,0.221918350768227
"roi.87",0.348402463705542,0.264623713666343,0.369665292152124,0.269566036291529,0.111288644019277,0.194779497316332,0.419497374273073,0.479313532120496,0.381465871571104,0.252442337693396,0.291659377690582,0.334017344627138,0.339399908709457,0.390968936229548,0.382997113477451,0.377580323375285,0.283136291983808,0.374735896454217,0.14651656478747,0.202095765404401,0.168856459100784,0.414054033515188,0.606786239561757,0.547663951943683,0.329511016664374,0.214956156415881,0.185261122294862,0.25889335188004,0.380520142094078,0.390818122479423,0.268165354651902,0.396230543649706,0.355777911169559,0.483636005137525,0.430916852206468,0.763947999651883,0.290717718402479,0.472008859285486,0.632391129158624,0.617862227389808,NA,0.285931586617378,0.255136667048226,0.43385161987419,0.0821442454195332,0.20245977416583,0.485155347259423,0.468114889796549,0.275116184547844,0.230703372806384,0.269210342807396,0.100477882178323,0.0995664822577288,0.0753740250079412,0.382137992294289,0.427902272643704,0.448041738929427,0.289127631373418,0.263915317332144,0.17484678250619,0.292008216674748,0.281209318223627,0.221317509968185,0.197993674254838,0.299227848259672,0.311321560393869,0.161867172748463,0.211794557470234,0.15428006439547,0.315505090395413,0.711250030718438,0.550007324401086,0.152476349668191,0.257270791877006,0.11486295178041,0.172905970626585,0.302362114629197,0.30487061017382,0.22346311857241,0.346896751557207,0.34090952051961,NA,0.410538231566042,0.737082018196873,0.217784409658156,0.604414330334564,NA,0.700694242911237,NA,0.144253737641866,0.321236366522552,0.415269069565156,0.133729134633082,0.149752483897891,0.416879712311617,0.574166265295817
"roi.88",0.315628048036628,NA,0.265431888790008,0.328506206944362,0.142710903178609,0.196056996587095,0.363194024093185,0.14529841969134,0.215400074428792,0.268872770695755,0.293521705753504,0.354309356312464,0.309405185868095,0.134386422565421,0.193591977460861,0.329552845137964,0.305446845544559,0.469054576762702,NA,0.18603534991902,0.340173823796594,0.789589551068461,0.687477467542983,0.819735002039064,0.0893751997505889,0.161191010791987,NA,0.277300051691169,0.340425598560012,0.38184465991422,0.411357785691583,0.658748885649086,0.118729651885951,0.180339683577141,0.225907298458906,0.919421447375937,0.175372244637455,0.257942801416914,0.574617697055633,1.34770310608605,0.0765804686937653,0.150310785094178,0.123913578554068,0.12890806886404,NA,0.189487576676792,0.610380341276854,0.765832899064355,0.272493733155813,NA,0.324824956113138,0.237118765582747,0.223296517757682,0.148081618459995,0.381098758886818,0.13591531125218,0.174326916147915,0.248765080941502,0.240014550271359,0.292158758846356,0.232017997000994,0.148904732597674,0.223799644648473,0.218519143013528,0.301943905180327,0.419415393790297,NA,0.235830212270853,0.302826610256237,0.513714092497949,0.765860809003874,0.587278176190393,0.136422462230012,0.190083093233976,NA,0.268918940263281,0.283289814518303,0.32290309902339,0.342016790232101,0.525384869352991,0.121161062119297,NA,0.158882497683543,0.926022631341026,NA,0.280339570785611,0.700694242911237,NA,NA,0.250715643470811,0.148207239530947,NA,0.0764539338246904,0.141009097163069,0.425317099144064,0.996443960236866
"roi.89",0.240618338948033,0.412706880040016,NA,0.087548247211315,0.484753987812411,0.174872800695346,-0.0832833278123985,0.0972642325296877,-0.127977016318055,-0.0970538772430778,-0.265371312302461,-0.11919642359395,0.124471513116373,0.161839096269907,0.143327030582213,NA,NA,NA,0.368420606810872,0.516885231724803,NA,NA,0.0784295162529526,0.143881312862309,-0.217374735905168,0.117441249059795,-0.288231621420692,0.315515495082005,0.334113328455824,NA,-0.190778328026434,NA,0.191175526871953,NA,-0.184879664320066,NA,0.161908017392552,NA,NA,0.101963963186564,0.626736464943979,0.143646996829615,0.198326570006404,0.154645781481037,0.0935365482258869,0.179271932259091,0.128729108635672,0.118623377793183,NA,0.620477597692947,-0.0907984412797434,NA,NA,0.202864609186196,NA,NA,NA,NA,-0.203295958930404,-0.205011145067356,NA,0.0850651438456146,-0.0840425421478413,NA,-0.137334999980296,NA,0.505347500950315,0.356283611227783,-0.187733839495945,-0.133818604924857,0.0803487135247318,0.153043667610548,-0.411044749161074,0.0818941929377923,-0.237762776971418,0.102986854571221,0.323626436645801,-0.159408406900915,-0.177677714211015,NA,0.228880186349747,-0.0887763283491288,-0.126853164228144,NA,0.130926336397606,NA,NA,NA,NA,0.269995612968614,0.259291375964064,0.0949898386554126,0.173165679763562,0.140108767320512,NA,0.114319057504411
"roi.90",0.286451332729647,0.536538524903722,0.262497852743401,0.258803841942949,0.336505352885846,0.336712034364975,0.54251689257383,0.340149336788444,0.329958004937502,0.402264164892831,0.237812229006678,0.147542764889379,0.373653148649094,0.423860801920548,0.315384250896241,0.288322234309908,0.437395371723214,0.204647202260491,0.355849670970955,0.384511167926196,0.32719143821976,0.292539983839611,0.263963662483699,0.312284485466504,NA,0.227856555618778,NA,0.301726037777704,0.382257052396286,0.276361517232778,0.239829026835728,0.279745169677459,0.161139106449356,0.317893716699617,0.0883960930868409,0.204178216624956,0.533548225313269,0.436195672843558,0.276352159430327,0.341820835721246,0.402759401915722,1.02520471178225,0.600086193338174,0.340658374752974,0.476429377592657,0.75499107935629,0.348650912490199,0.286761182659694,0.218032946348468,0.613166962592152,0.2094155627583,0.19462066982711,0.191010400870843,0.280727756007242,0.489789947404838,0.286082566637669,0.370452538446044,0.270747921574985,0.195723742158113,NA,0.325571725773186,0.36677009894525,0.16738209728033,0.176382189254167,0.563206554231821,0.276524589833887,0.344177619008053,0.29410147938344,0.218272829837206,0.222224603271966,0.263449314927933,0.363122315562628,NA,0.372263649715799,NA,0.184415702956004,0.396621520421243,0.226724064899452,0.221388384470015,0.277987040204415,0.0827014973648728,0.195503605518612,0.225508386390837,0.345251616238147,0.451300079736446,0.367484178903884,0.144253737641866,0.250715643470811,0.269995612968614,NA,0.719637096614115,0.089705538313483,0.654017142033058,0.812323421488233,0.395400437685899,0.193659676714242
"roi.91",0.272010454406424,0.680239407181645,0.468396979112262,0.129988787406847,0.277203637568807,0.292663003489105,0.479386294696377,0.38211046361536,0.315862408163568,0.30278116906917,0.105714363005968,NA,0.380857807355391,0.39305836455716,0.304490445601264,0.151794802754888,0.484520580912748,0.293965785256883,0.695861577738268,0.472971124783659,0.10140407225956,0.0926960317024901,0.202474487082085,0.271769308616852,NA,0.477084628872886,NA,0.409106365999024,0.551590447439267,0.233152148845828,0.101768237456505,0.179586122505743,0.259120755681487,0.343837419581958,0.141002377472125,0.242468910696525,0.411818547276253,0.368315166076758,0.29593761121347,0.241403623167809,0.427824099275957,0.8243601290791,1.07295273942069,0.543671258413047,0.404035638955839,0.673540387874245,0.266271734123426,0.187744307553919,0.2141203970114,0.702360626805467,0.264496744298807,NA,NA,0.115301003795171,0.444031024485938,0.265148563977029,0.286297945541615,0.260481150047119,0.09588789356725,NA,0.244006073478798,0.279258755914781,0.0969138552651786,NA,0.50816424998324,0.179652578134888,0.525035913774822,0.301280749878482,NA,NA,0.187221663577063,0.392027426281502,NA,0.619860782395496,NA,0.195669496042531,0.502447352811445,0.14988938310643,0.12691221578203,0.191960649957295,0.161645213467638,NA,0.146265976207396,0.352066693987863,0.326938551791228,0.299078974553035,0.321236366522552,0.148207239530947,0.259291375964064,0.719637096614115,NA,0.292320619012992,0.470894945433756,0.713831374577096,0.311048068732158,0.073196471308851
"roi.92",0.21564486462959,0.508545037007656,0.320696485723477,NA,0.133428585550829,-0.098915390584823,0.178176721072766,0.564633645859256,0.121326043203527,NA,NA,NA,0.0991103435456998,0.0993588658047409,NA,NA,0.0731009218237534,NA,0.276858850628348,0.219074892433375,-0.157117196009791,-0.101265986559324,NA,0.197778636104092,0.431112387155063,0.422898737748745,0.124151995971192,0.308082532716963,0.434259792887979,0.142392700848071,NA,NA,0.506168912925547,0.123226905269116,0.611697471438569,0.317753000460714,NA,0.120498973710684,0.106671974057736,NA,NA,0.284295924822724,0.191031388585696,0.658882907425739,0.0784869215744514,0.206486797770746,0.152159374681242,0.115747100996231,NA,0.561684551172951,NA,-0.217416533589624,-0.268715431354681,-0.159944269357797,0.18158013762099,0.496332712276614,0.529277061317993,NA,NA,-0.139905117587574,NA,NA,-0.0989039431223025,-0.111190940901523,0.156975115327963,-0.0912297580278884,0.315423335007294,NA,-0.319978035873041,-0.197980672544354,0.0937218238711782,0.398008543655857,NA,0.434874364856418,0.127802199912722,0.11030378328631,0.3352801163407,NA,NA,NA,0.394702139125062,0.205560941638376,0.452848569798734,0.383181665609236,0.145082236170035,0.160111147262026,0.415269069565156,NA,0.0949898386554126,0.089705538313483,0.292320619012992,NA,0.232633159496537,0.292640805153308,0.10149636465684,0.0738039844951551
"roi.93",0.277594977743199,0.725201272419397,0.389435679060961,NA,0.249886344439503,NA,0.414422154989257,0.457605863526449,0.262989262176431,0.370066723451391,0.195903152467925,0.124482736953147,0.385759207285744,0.504196267082646,0.170693999944821,0.0944823550430936,0.31272625864806,0.14373250540636,0.250436928430152,0.279099524689195,0.122524531657978,0.115572666814019,0.15836489064827,0.296226298431598,0.0850061665394288,0.368826725938193,0.0785622723047308,0.369775524833614,0.309113750929176,0.231164452766628,0.109958412575519,0.212968368786702,0.247229022015477,0.30593825906408,NA,0.141106814380331,0.311679755855234,0.277204133358897,NA,0.110818741495074,0.315973050195411,0.647117754031052,0.47958452915397,0.698155283920807,1.07906256960337,0.857064125995398,0.354585169697902,0.30955587607657,0.222607467347088,0.707736152445437,0.172937337808431,NA,NA,NA,0.261089454740394,0.306664303856275,0.384789379829898,0.1928297795992,NA,NA,0.171902061928222,0.380365733014122,NA,NA,0.365012131797538,NA,0.249931130120907,0.192646217476345,NA,NA,0.195681843696714,0.368023986969808,0.109090933355818,0.378850565087899,0.324629479636949,0.247404174665435,0.394529204895298,0.146237282823346,0.133693089500587,0.240842928284462,0.172190931220904,0.232604286080005,0.23656252160813,0.256528320515216,0.361928092974379,0.223631808400199,0.133729134633082,0.0764539338246904,0.173165679763562,0.654017142033058,0.470894945433756,0.232633159496537,NA,0.922747091964458,0.373680553438594,0.142932770182485
"roi.94",0.271313801418916,0.571827236906427,0.412266610578586,0.118547910004479,0.281468887160592,0.179363721030491,0.605377438398706,0.371561612101819,0.457858764345105,0.462816575466454,0.259461717786938,0.168203405545043,0.372517790772563,0.342467807998998,0.114018542659636,0.231789708913447,0.506539120023507,0.230044171695039,0.289912860095782,0.310474499300805,0.205059776562413,0.21427183745817,0.187532790938809,0.26057515989864,0.0832951389786886,0.512250528104051,NA,0.409308620224205,0.385740824779105,0.290938790300116,0.250380801070867,0.269807410824231,0.330065935449592,0.195436145636259,0.222450012081538,0.215280706011492,0.367009617906971,0.284061620353281,0.102740372823821,0.213641416048376,0.325959700181873,0.778862257574588,0.716465014949972,0.468726417070683,0.864260203250501,1.39053085257817,0.398895528080896,0.320632916886563,0.270835620298845,0.589062244306906,0.296654345779485,0.108330785642663,0.0705190078239141,0.179113254590485,0.485170617821298,0.280186707977923,0.304441778882698,0.410552040785301,0.168054467831347,0.0783971498824567,0.35156224551369,0.37447952949008,NA,0.130377436021729,0.559432598225247,0.202497617305332,0.333120827124947,0.235232716448547,0.160210466606754,0.174215980263642,0.255645864017996,0.361624666788268,0.184371380792576,0.526912015530413,0.203727147198621,0.347325856243346,0.338043780270967,0.201844185406405,0.236519260233388,0.327784884642977,0.207205356213938,0.312117032968254,0.362827394795882,0.380101729581744,0.327555396890769,0.302947063675004,0.149752483897891,0.141009097163069,0.140108767320512,0.812323421488233,0.713831374577096,0.292640805153308,0.922747091964458,NA,0.443860501977885,0.14879054153248
"roi.95",0.285801717985484,0.267614803633153,0.231470990442493,0.23295822532833,0.188167524601198,0.202899445591689,0.530401434870461,0.368869047292135,0.445316086990965,0.468624962614205,0.460613209835321,0.389174842603555,0.510447173122916,0.416021130596191,0.204263389955288,0.439519043309988,0.405986514370738,0.426857073622454,0.0793073100272986,0.152616964254686,0.352894215931147,0.626848300583302,0.526401255394166,0.713580923077548,0.229982378102723,0.199842714674535,0.201465452435596,0.338757074400454,0.234765662043173,0.470231253333234,0.612977911944853,0.964899976098976,0.300837369523564,0.350118846428034,0.289548994324804,0.615863124782883,0.350570753395262,0.45452387942233,0.314835000588954,0.501857349778192,0.185996068814786,0.388170820141468,0.285986379680715,0.288426620451676,0.374549688426499,0.481860137375974,1.15743542935933,0.430628543191746,0.341543350635208,0.259323774534794,0.280145938860821,0.225693081775204,0.272123703216883,0.236730186903854,0.449819827259669,0.294887823058245,0.230511802513143,0.444946367530318,0.381779653681579,0.266287428410232,0.528253790678959,0.37856195639818,0.0902105811779069,0.238761441023946,0.389799647846236,0.45014684891876,0.117088391197512,0.285669873019561,0.436137622903343,0.598591903889638,0.539811246995591,0.709259336315625,0.324058636793689,0.196649915431927,0.322026687006529,0.337171434999317,0.233643210884372,0.480021470936408,0.624962788773084,1.10660013913255,0.279085525624443,0.194291778672937,0.411091095585494,0.739280842701529,0.269392083662204,0.440174921436972,0.416879712311617,0.425317099144064,NA,0.395400437685899,0.311048068732158,0.10149636465684,0.373680553438594,0.443860501977885,NA,0.374814976747447
"roi.96",0.493106333391341,0.0933607145137348,0.329019043857323,0.348902782112647,0.224630131484551,0.16743170587046,0.290533974072674,0.211766643334311,0.164879189104756,0.263538994423027,0.322649010831139,0.327690143679726,0.241864133674845,0.0980789258526965,0.121697696614883,0.306925582275935,0.18184103651285,0.344035785463284,NA,0.211587112229299,0.330454101660442,0.695210468060135,0.707028901361945,0.85038400203171,0.266791853429805,0.193761116668186,0.161868017919123,0.333136749691738,0.365503909964023,0.450916934060192,0.423183956946555,0.541940803023545,0.3190008652051,0.131225810534793,0.209998364662504,0.727821926231472,0.156406625725243,0.212282136495092,0.390483807206148,0.760186998585492,0.1501003595339,0.141720528648854,NA,0.202645747693369,0.0735431417241621,0.153433169524146,0.542503729226936,1.23034604306996,0.354374998295739,0.0818869910504168,0.26504465960247,0.168632343958525,0.218892533713581,0.137813999664087,0.361768274959983,0.168088549865088,0.17946051670276,0.188515445545398,0.145985052382161,0.2266120589615,0.191411877613414,0.098301180316698,0.155980458347392,0.182390277695322,0.210594664987616,0.373943446049647,0.0781398637482818,0.251132322156018,0.233271122770491,0.438173394615512,0.802573087139043,0.681203640387088,0.222450685629471,0.204043766064181,0.225506932933852,0.334099153749668,0.341386812673922,0.342851373847862,0.334471171765131,0.450922872546802,0.3002909631783,NA,0.148147254338729,0.737981025274844,0.0765316684777567,0.221918350768227,0.574166265295817,0.996443960236866,0.114319057504411,0.193659676714242,0.073196471308851,0.0738039844951551,0.142932770182485,0.14879054153248,0.374814976747447,NA
